id.x;link;kanal.x;ajakulu.y;hind.y;osutamistearv.y;rahulolu.y
mta-134;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-135;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;62
mta-136;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-137;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;14;
mta-138;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;62
mta-139;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-140;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;62
mta-141;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-142;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;14;62
mta-143;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-144;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;8;
mta-145;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-146;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-147;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;1;62
mta-148;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;7;62
mta-149;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-150;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-151;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-152;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/kaibemaksuseaduse-selgitused/maksustamisperiood-ja;E-iseteenindus;;;;
mta-152;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/kaibemaksuseaduse-selgitused/maksustamisperiood-ja;E-post;;;;
mta-152;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/kaibemaksuseaduse-selgitused/maksustamisperiood-ja;Letiteenus büroos;;;;
mta-152;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/kaibemaksuseaduse-selgitused/maksustamisperiood-ja;Post;;;;
mta-153;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/kaibemaksuseaduse-selgitused/maksustamisperiood-ja;E-iseteenindus;;;;
mta-153;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/kaibemaksuseaduse-selgitused/maksustamisperiood-ja;E-post;;;;
mta-153;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/kaibemaksuseaduse-selgitused/maksustamisperiood-ja;Letiteenus büroos;;;;
mta-153;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/kaibemaksuseaduse-selgitused/maksustamisperiood-ja;Post;;;;
mta-154;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/kaibemaksuseaduse-selgitused/kaibemaksusumma-arvutamine-ja-tasumine;E-iseteenindus;;;;
mta-154;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/kaibemaksuseaduse-selgitused/kaibemaksusumma-arvutamine-ja-tasumine;E-post;;;;
mta-154;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/kaibemaksuseaduse-selgitused/kaibemaksusumma-arvutamine-ja-tasumine;Letiteenus büroos;;;;
mta-154;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/kaibemaksuseaduse-selgitused/kaibemaksusumma-arvutamine-ja-tasumine;Post;;;;
mta-155;https://www.riigiteataja.ee/akt/125102012017?leiaKehtiv#para32;E-iseteenindus;;;;
mta-155;https://www.riigiteataja.ee/akt/125102012017?leiaKehtiv#para32;E-post;;;;
mta-155;https://www.riigiteataja.ee/akt/125102012017?leiaKehtiv#para32;Letiteenus büroos;;;;
mta-155;https://www.riigiteataja.ee/akt/125102012017?leiaKehtiv#para32;Post;;;;
mta-156;https://www.riigiteataja.ee/akt/125102012017?leiaKehtiv#para33;E-iseteenindus;;;;
mta-156;https://www.riigiteataja.ee/akt/125102012017?leiaKehtiv#para33;E-post;;;;
mta-156;https://www.riigiteataja.ee/akt/125102012017?leiaKehtiv#para33;Letiteenus büroos;;;;
mta-156;https://www.riigiteataja.ee/akt/125102012017?leiaKehtiv#para33;Post;;;;
mta-157;http://www.emta.ee/et;E-iseteenindus;;;;
mta-157;http://www.emta.ee/et;E-post;;;;
mta-157;http://www.emta.ee/et;Letiteenus büroos;;;;
mta-157;http://www.emta.ee/et;Post;;;;
mta-158;http://www.emta.ee/sites/default/files/ariklient/aktsiisid-vara-hasartmang/majandustegevuse-registri-tegevusluba/kutuse_muugi_impordi_ekspordi_voi_hoiuteenuse_osutamise_tegevusloa_taotlemise_juhend.pdf;E-post;;;;
mta-158;http://www.emta.ee/sites/default/files/ariklient/aktsiisid-vara-hasartmang/majandustegevuse-registri-tegevusluba/kutuse_muugi_impordi_ekspordi_voi_hoiuteenuse_osutamise_tegevusloa_taotlemise_juhend.pdf;Letiteenus büroos;;;;
mta-159;http://www.emta.ee/et/ariklient/aktsiisid-vara-hasartmang/majandustegevuse-registri-tegevusluba;E-post;;;;
mta-159;http://www.emta.ee/et/ariklient/aktsiisid-vara-hasartmang/majandustegevuse-registri-tegevusluba;Letiteenus büroos;;;;
mta-160;http://apps.emta.ee/e-service/doc/a0004.xsql;Veebileht;;;;
mta-161;https://apps.emta.ee/e-service/doc/i0301.xsql;Veebileht;;;;
mta-162;http://ec.europa.eu/taxation_customs/vies/;Veebileht;;;;
mta-163;https://vaarikas.emta.ee/emts/index.jsp;Veebileht;;;;
mta-164;http://www.emta.ee/et;E-iseteenindus;;;;
mta-165;https://apps.emta.ee/siqu/jsp/params.jsp;Veebileht;;;;
mta-166;https://apps.emta.ee/public-kamm/;Veebileht;;;;
mta-167;https://apps.emta.ee/e-service/doc/a0011.xsql;Veebileht;;;;
mta-168;http://ec.europa.eu/taxation_customs/dds2/seed/seed_consultation.jsp?Lang=et;Veebileht;;;;
mta-169;http://ec.europa.eu/taxation_customs/dds2/tra/transit_home.jsp?Lang=et;Veebileht;;;;
mta-170;http://ec.europa.eu/taxation_customs/dds2/ecs/ecs_home.jsp?Lang=et;Veebileht;;;;
mta-171;https://www2.agenciatributaria.gob.es/L/inwinvoc/es.aeat.dit.adu.eeca.catalogo.VisualizaSc?COMPLETA=NO&ORIGEN=J;Veebileht;;;;
mta-172;https://www1.gsis.gr/icisnet1/dvl/documentValidationReport.html;Veebileht;;;;
mta-173;http://www.emta.ee/et;E-iseteenindus;;;;
mta-174;http://www.emta.ee/et;E-iseteenindus;;;;
mta-175;http://www.emta.ee/et;E-iseteenindus;;;;
mta-176;http://www.emta.ee/et;E-iseteenindus;;;;
mta-177;http://www.emta.ee/sites/default/files/ariklient/aktsiisid-vara-hasartmang/hampi/20150604_hasartmangude_korraldamise_tegevusloa_taotlemise_juhend.pdf;E-post;;;;
mta-177;http://www.emta.ee/sites/default/files/ariklient/aktsiisid-vara-hasartmang/hampi/20150604_hasartmangude_korraldamise_tegevusloa_taotlemise_juhend.pdf;Eesti;;;;
mta-177;http://www.emta.ee/sites/default/files/ariklient/aktsiisid-vara-hasartmang/hampi/20150604_hasartmangude_korraldamise_tegevusloa_taotlemise_juhend.pdf;Post;;;;
mta-178;http://www.emta.ee/sites/default/files/ariklient/aktsiisid-vara-hasartmang/hampi/20150604_hasartmangude_korraldusloa_taotlemise_juhend.pdf;E-post;;;;
mta-178;http://www.emta.ee/sites/default/files/ariklient/aktsiisid-vara-hasartmang/hampi/20150604_hasartmangude_korraldusloa_taotlemise_juhend.pdf;Eesti;;;;
mta-178;http://www.emta.ee/sites/default/files/ariklient/aktsiisid-vara-hasartmang/hampi/20150604_hasartmangude_korraldusloa_taotlemise_juhend.pdf;Post;;;;
mta-179;http://www.emta.ee/et/ariklient/aktsiisid-vara-hasartmang/kaughasartmangu-korraldamine;E-post;;;;
mta-179;http://www.emta.ee/et/ariklient/aktsiisid-vara-hasartmang/kaughasartmangu-korraldamine;Post;;;;
mta-180;http://www.emta.ee/et;E-iseteenindus;;;;
mta-181;http://www.emta.ee/et/ariklient/aktsiisid-vara-hasartmang/kaubanduslik-loterii;E-post;;;;
mta-181;http://www.emta.ee/et/ariklient/aktsiisid-vara-hasartmang/kaubanduslik-loterii;Eesti;;;;
mta-181;http://www.emta.ee/et/ariklient/aktsiisid-vara-hasartmang/kaubanduslik-loterii;Post;;;;
mta-182;http://www.emta.ee/et;E-iseteenindus;;;;
mta-183;http://www.emta.ee/et/ariklient/aktsiisid-vara-hasartmang/tubakatooted/tubakatoodete-import;E-post;;;;
mta-183;http://www.emta.ee/et/ariklient/aktsiisid-vara-hasartmang/tubakatooted/tubakatoodete-import;Letiteenus büroos;;;;
mta-183;http://www.emta.ee/et/ariklient/aktsiisid-vara-hasartmang/tubakatooted/tubakatoodete-import;Post;;;;
mta-184;http://www.emta.ee/et;E-iseteenindus;;;;
mta-185;http://www.emta.ee/et;E-iseteenindus;;;;
mta-186;http://www.emta.ee/et;E-iseteenindus;;;;
mta-187;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;71;
mta-188;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-189;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;62
mta-190;http://www.emta.ee/et/emta_login/nojs;E-iseteenindus;;;;
mta-191;https://www.emta.ee/sites/default/files/ariklient/toll-kaubavahetus/tir/tir-tunnistuse_vormistamine_kliendi_juhend.pdf;E-iseteenindus;;;;
mta-191;https://www.emta.ee/sites/default/files/ariklient/toll-kaubavahetus/tir/tir-tunnistuse_vormistamine_kliendi_juhend.pdf;Letiteenus büroos;;;;
mta-192;https://www.emta.ee/sites/default/files/ariklient/toll-kaubavahetus/tir/konteineri_tir-tunnistuse_valjastamise_juhend.pdf;E-iseteenindus;;;;
mta-193;http://www.emta.ee/et;E-iseteenindus;;;;
mta-193;http://www.emta.ee/et;Letiteenus büroos;;;;
mta-194;http://www.emta.ee/et;Letiteenus büroos;;;;
mta-195;https://www.emta.ee/et/ariklient/aktsiisid-vara-hasartmang/kutus-ja-elektrienergia/jaatmetest-kutuse-tootmine-seisuga;Letiteenus büroos;;;;
mta-196;http://www.emta.ee/et/ariklient/aktsiisid-vara-hasartmang/uldist/aktsiisikauba-vastuvotmine-valjaspool-aktsiisiladu;Letiteenus büroos;;;;
mta-197;http://www.emta.ee/et/ariklient/aktsiisid-vara-hasartmang/uldist/aktsiisikauba-lahetamine-peatatud-loaga-aktsiisilaost;E-post;;;;
mta-198;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/kaibemaksuseaduse-selgitused/kaupade-maksustamine#4.3.3.1;E-iseteenindus;;;;
mta-199;https://www.emta.ee/sites/default/files/ariklient/aktsiisid-vara-hasartmang/aktsiisidest/aktsiisilao_ja_registreeritud.pdf;E-post;;;;62
mta-200;http://www.emta.ee/et/kontaktid-ja-ametist/kontaktid-tagasiside/teabenoude-esitamine;Veebileht;;;;
mta-201;http://www.emta.ee/et/tagasiside;Veebileht;;;;
mta-202;http://www.emta.ee/et/kontaktid-ja-ametist/kontaktid-tagasiside/vihjeinfo;Veebileht;;;;
mta-203;http://www.emta.ee/et/ariklient/maksukorraldus-maksude-tasumine/haldusakti-voi-toimingu-vaidlustamine;E-post;;;;
mta-203;http://www.emta.ee/et/ariklient/maksukorraldus-maksude-tasumine/haldusakti-voi-toimingu-vaidlustamine;Letiteenus büroos;;;;
mta-203;http://www.emta.ee/et/ariklient/maksukorraldus-maksude-tasumine/haldusakti-voi-toimingu-vaidlustamine;Post;;;;
mta-204;http://www.emta.ee/et/kontaktid-ja-ametist/kontaktid-tagasiside/dokumendiregister;Veebileht;;;;
mta-205;http://www.emta.ee/et;E-iseteenindus;;;;
mta-206;http://www.emta.ee/et;E-iseteenindus;;;;
mta-207;http://www.emta.ee/et/ariklient/tulu-kulu-kaive-kasum/kaibemaksuseaduse-selgitused/sisendkaibemaksu-tagastamine;Veebileht;;;;
mta-208;https://maasikas.emta.ee/authenticator/;E-iseteenindus;;;;
mta-209;http://www.emta.ee/et;E-iseteenindus;;;;
mta-210;http://www.emta.ee/et;E-iseteenindus;;;69067;
mta-211;http://www.emta.ee/et/ariklient/toll-kaubavahetus/tollimaks/tollimaksu-tagasimaksmine-ja-vahendamine;E-post;;;;
mta-211;http://www.emta.ee/et/ariklient/toll-kaubavahetus/tollimaks/tollimaksu-tagasimaksmine-ja-vahendamine;Letiteenus büroos;;;;
mta-211;http://www.emta.ee/et/ariklient/toll-kaubavahetus/tollimaks/tollimaksu-tagasimaksmine-ja-vahendamine;Post;;;;
MUIN-001;register.muinas.ee;E-iseteenindus;;;;
MUIN-002;register.muinas.ee;E-iseteenindus;;;;
MUIN-003;register.muinas.ee;E-iseteenindus;;;;
MUIN-004;register.muinas.ee;E-iseteenindus;;;;
MUIN-005;register.muinas.ee;E-iseteenindus;;;;
MUIN-006;register.muinas.ee;E-iseteenindus;;;;
MUIN-007;register.muinas.ee;E-iseteenindus;;;;
MUIN-008;register.muinas.ee;E-iseteenindus;;;;
MUIN-009;http://register.muinas.ee;E-iseteenindus;;;;
NLIB-001;http://www.nlib.ee/raamatukogu-kasutamine/;Veebileht;;;;
NLIB-002;http://www.nlib.ee/telli-konsultandilt-2/;Veebileht;;;;
NLIB-003;https://www.ester.ee/patroninfo~S1*est#rr;E-iseteenindus;;;;
NLIB-003;tellimispunkt@nlib.ee;E-post;;;;
NLIB-003;http://www.nlib.ee/pikenda-laenutahtaega-2/;Veebileht;;;;
NLIB-004;http://www.nlib.ee/telli-koopia-2/;Veebileht;;;;
NLIB-005;http://www.nlib.ee/telli-digitaalkoopia-raamatust-3/;Veebileht;;;;
NLIB-006;http://www.nlib.ee/telli-teisest-raamatukogust/;Veebileht;;;;
NLIB-007;http://web3.nlib.ee/emfr/telli.php;Veebileht;;;;
NLIB-008;http://www.nlib.ee/isbn-trukisele/;Veebileht;;;;
NLIB-009;http://www.nlib.ee/isbn-elektroonilisele-teavikule/;Veebileht;;;;
NLIB-010;http://www.nlib.ee/issn-taotlusvorm/;Veebileht;;;;
NLIB-011;http://www.nlib.ee/ismn-taotlusvorm/;Veebileht;;;;
NLIB-012;https://bron.nlib.ee/?r=arvutid;E-iseteenindus;;;;
NLIB-013;https://bron.nlib.ee/?r=ruumid;E-iseteenindus;;;;
PAL-001;www.palmuseum.ee;Veebileht;;;;
PARN-001;http://www.parnumuuseum.ee/uurijatele;Veebileht;;;;
PARN-002;http://www.parnumuuseum.ee/giidi-teenus;Veebileht;;;;
PARN-003;http://www.parnumuuseum.ee/tootoad_lastele;Veebileht;;;;
PARN-004;http://www.parnumuuseum.ee/naituste-avamine;Veebileht;;;;
PARN-005;http://www.parnumuuseum.ee/piletihinnad;Veebileht;;;;
PARN-006;http://www.parnumuuseum.ee/muuseumipood;Veebileht;;;;
PARN-007;http://www.parnumuuseum.ee/teenused;Veebileht;;;;
PARN-008;http://www.parnumuuseum.ee/kohvik;Veebileht;;;;
PARN-009;http://www.parnumuuseum.ee/kauglaenutus;Veebileht;;;;
PARN-010;http://www.muinas.ee/;Veebileht;;;;
PIIM-001;www.piimandusmuuseum.ee;Veebileht;;;;
PIIM-002;www.piimandusmuuseum.ee;Veebileht;;;;
PIIM-003;www.piimandusmuuseum.ee;Veebileht;;;;
PIIM-004;www.piimandusmuuseum.ee;Veebileht;;;;
PIIM-005;www.piimandusmuuseum.ee;Letiteenus büroos;;;;
PMA-001;https://cas.agri.ee/epm-cas/login?service=https%3A%2F%2Fportaal.agri.ee%2Fepm-portal%2Fj_spring_cas_security_check;E-iseteenindus;;;;
PMA-001;http://www.pma.agri.ee/index.php?id=104&sub=128&sub2=195;Veebileht;;;4898;
PMA-004;https://portaal.agri.ee/epm-portal/et/home;E-iseteenindus;;;1088;
PMA-004;http://www.pma.agri.ee/index.php?id=104&sub=254&sub2=318;E-post;;;;
PMA-004;http://www.pma.agri.ee/index.php?id=105&sub=264;Letiteenus büroos;;;;
PMA-004;http://www.pma.agri.ee/index.php?id=104&sub=254&sub2=318;Veebileht;;;;
PMA-005;http://www.pma.agri.ee/index.php?id=104&sub=254;E-post;;;303;
PMA-005;http://www.pma.agri.ee/index.php?id=104&sub=254;Kliendijuures;;;;
PMA-006;https://portaal.agri.ee/epm-portal/et/kliendi_valik;E-iseteenindus;;;5;
PMA-006;http://www.pma.agri.ee/index.php?id=104&sub=355&sub2=408;E-post;;;1839;
PMA-006;https://www.eesti.ee/est/teemad/ettevotja/load_ja_registreeringud_1/pollumajandus_1/pollumajandusameti_ja_veterinaar_ja_toiduameti_teenused;Eesti;;;;
PMA-006;http://www.pma.agri.ee/index.php?id=105&sub=264;Letiteenus büroos;;;;
PMA-006;http://www.pma.agri.ee/index.php?id=105&sub=264;Post;;;;
PMA-009;https://portaal.agri.ee/epm-portal/et/kliendi_valik;E-iseteenindus;;;;
PMA-009;https://www.eesti.ee/est/teemad/ettevotja/load_ja_registreeringud_1/pollumajandus_1/pollumajandusameti_ja_veterinaar_ja_toiduameti_teenused;Eesti;;;;
PMA-009;http://www.pma.agri.ee/index.php?id=104&sub=355&sub2=408;Kliendijuures;;;;
PMA-009;http://www.pma.agri.ee/index.php?id=104&sub=355&sub2=408;Letiteenus büroos;;;;
PMA-009;http://www.pma.agri.ee/index.php?id=104&sub=355&sub2=408;Post;;;;
PMA-009;http://www.pma.agri.ee/index.php?id=104&sub=355;Veebileht;;;;
PMA-014;http://www.pma.agri.ee/index.php?id=104&sub=355;E-post;;;252;
PMA-014;http://www.pma.agri.ee/index.php?id=105&sub=264;Post;;;;
PMA-015;https://portaal.agri.ee/epm-portal/et/kliendi_valik;E-iseteenindus;;;23;
PMA-015;https://www.eesti.ee/est/;Eesti;;;;
PMA-015;http://www.pma.agri.ee/index.php?id=104&sub=134;Kliendijuures;;;;
PMA-015;http://www.pma.agri.ee/index.php?id=104&sub=134&sub2=164;Veebileht;;;;
PMA-017;http://www.pma.agri.ee/index.php?id=104&sub=133&sub2=662;E-post;;;;
PMA-017;http://www.pma.agri.ee/index.php?id=105&sub=264;Post;;;;
PMA-017;http://www.pma.agri.ee/index.php?id=104&sub=133&sub2=662;Veebileht;;;;
PMA-019;https://portaal.agri.ee/epm-portal/et/kliendi_valik;E-iseteenindus;;;;
PMA-019;http://www.pma.agri.ee/index.php?id=105&sub=264;E-post;;;;
PMA-019;http://www.pma.agri.ee/index.php?id=105&sub=264;Post;;;;
PMA-019;http://www.pma.agri.ee/index.php?id=104&sub=133&sub2=218;Veebileht;;;337;
PMA-020;http://www.pma.agri.ee/index.php?id=105&sub=264;E-post;;;;
PMA-020;http://www.pma.agri.ee/index.php?id=105&sub=264;Post;;;;
PMA-020;http://www.pma.agri.ee/index.php?id=104&sub=133&sub2=260;Veebileht;;;15671;
PMA-021;http://www.pma.agri.ee/index.php?id=104&sub=133;Kliendijuures;;;;
PMA-021;http://www.pma.agri.ee/index.php?id=104&sub=133;Veebileht;;;;
PMA-022;http://www.pma.agri.ee/index.php?id=104&sub=133;Kliendijuures;;;;
PMA-022;http://www.pma.agri.ee/index.php?id=104&sub=133;Veebileht;;;1688;
PMA-024;http://www.pma.agri.ee/index.php?id=104&sub=331&sub2=517;Kliendijuures;;;;
PMA-024;http://www.pma.agri.ee/index.php?id=105&sub=264;Letiteenus büroos;;;;
PMA-024;http://www.pma.agri.ee/index.php?id=104&sub=331&sub2=517;Veebileht;;;346;
PMA-026;http://www.pma.agri.ee/index.php?id=104&sub=127&sub2=175;E-post;;;282;
PMA-026;http://www.pma.agri.ee/index.php?id=104&sub=127&sub2=175;Post;;;;
PMA-029;http://www.pma.agri.ee/index.php?id=104&sub=490&sub2=508;E-post;;;;
PMA-029;http://www.pma.agri.ee/index.php?id=104&sub=490&sub2=508;Veebileht;;;;
PMA-032;http://www.pma.agri.ee/index.php?id=104&sub=130&sub2=185;E-post;;;;
PMA-032;http://www.pma.agri.ee/index.php?id=105&sub=264;Telefon;;;;
PMA-032;http://www.pma.agri.ee/index.php?id=104&sub=130&sub2=185;Veebileht;;;;
PMA-033;http://www.pma.agri.ee/index.php?id=104&sub=132&sub2=239;E-post;;;;
PMA-033;http://www.pma.agri.ee/index.php?id=105&sub=264;Post;;;;
PMA-033;http://www.pma.agri.ee/index.php?id=104&sub=132&sub2=239;Veebileht;;;;
PMA-035;http://www.pma.agri.ee/index.php?id=104&sub=132;Kliendijuures;;;;
PMA-035;http://www.pma.agri.ee/index.php?id=104&sub=132;Veebileht;;;;
PMK-001;http://www.pmk.agri.ee/index.php?valik=511&keel=1&template=template2kontakt.html;Letiteenus büroos;;;;
PMK-001;http://www.pmk.agri.ee/index.php?valik=444&keel=1&template=template2pmk.html;Veebileht;;;;
PMK-002;http://www.pmk.agri.ee/index.php?valik=511&keel=1&template=template2kontakt.html;Letiteenus büroos;;;;
PMK-002;http://pmk.agri.ee/index.php?valik=444&keel=1&template=template2pmk.html;Veebileht;;;;
PMK-003;http://www.pmk.agri.ee/index.php?valik=511&keel=1&template=template2kontakt.html;E-post;;;;
PMK-003;http://www.pmk.agri.ee/index.php?valik=100&keel=1&template=template2teenused.html;Letiteenus büroos;;;;
PMK-003;http://www.pmk.agri.ee/index.php?valik=445&keel=1&template=template2pmk.html;Veebileht;;;;
PMK-004;http://www.pmk.agri.ee/index.php?valik=100&keel=1&template=template2teenused.html;Letiteenus büroos;;;;
PMK-004;http://www.pmk.agri.ee/index.php?valik=511&keel=1&template=template2kontakt.html;Post;;;;
PMK-004;http://www.pmk.agri.ee/index.php?valik=441&keel=1&template=template2pmk.html;Veebileht;;;;
PMK-005;http://pmk.agri.ee/index.php?valik=100&keel=1&template=template2teenused.html;Letiteenus büroos;;;;
PMK-005;http://pmk.agri.ee/index.php?valik=511&keel=1&template=template2kontakt.html;Post;;;;
PMK-005;http://pmk.agri.ee/index.php?valik=443&keel=1&template=template2pmk.html;Veebileht;;;;
PMK-006;http://www.pmk.agri.ee/index.php?valik=100&keel=1&template=template2teenused.html;Letiteenus büroos;;;;
PMK-006;http://www.pmk.agri.ee/index.php?valik=511&keel=1&template=template2kontakt.html;Post;;;;
PMK-006;http://www.pmk.agri.ee/index.php?valik=442&keel=1&template=template2pmk.html;Veebileht;;;;
PMK-007;http://www.pmk.agri.ee/index.php?valik=511&keel=1&template=template2kontakt.html;Post;;;;
PMK-007;http://pmk.agri.ee/lisad/kontaktid.php?osakond=20;Telefon;;;;
PMK-007;http://www.pmk.agri.ee/index.php?valik=452&keel=1&template=template2pmk.html;Veebileht;;;;
PPA-001;https://www.politsei.ee/et/teenused/relvaluba/relvade-sisse-ja-valjaveo-loa-taotlemine/;E-post;;;760;
PPA-002;https://www.politsei.ee/et/teenused/relvaluba/teavitus.dot;E-iseteenindus;;;;
PPA-003;https://mtr.mkm.ee/taotluse_tulemus/eriotsing/relvaseadus?_reset=1&m=150;E-iseteenindus;;;;
PPA-004;https://www.politsei.ee/et/teenused/majandustegevuse-luba/;E-iseteenindus;;;82;
PPA-004;https://www.eesti.ee/est/teenused/ettevotja/ettevotte_ja_tegevusloa_otsing/sisenemine_mtr_i_ettevotja_kasutajana_1;Eesti;;;;
PPA-005;https://www.politsei.ee/et/organisatsioon/rahapesu/finantssanktsiooni-subjekti-otsing-ja-muudatused-sanktsioonide-nimekirjas/;E-iseteenindus;;;26334;
PPA-006;https://www.politsei.ee/et/teenused/turvateenus/;E-post;;;10;
PPA-007;https://mtr.mkm.ee/taotluse_tulemus/eriotsing/turvateenus?_reset=1&m=149;E-iseteenindus;;;;
PPA-008;https://www.politsei.ee/et/organisatsioon/dokumendiregister/dokumendiregister-2010-2011.dot;E-iseteenindus;;;;
PPA-008;https://www.politsei.ee/et/organisatsioon/dokumendiregister/;Veebileht;;;;
PPA-009;https://www.eesti.ee/est/teemad/ettevotja/load_ja_registreeringud_1/turvateenused/tegevusluba_tegutsemiseks_relvaseaduse_alusel;Eesti;;;20;
PPA-010;https://broneering.politsei.ee/;E-iseteenindus;;;;
PPA-011;https://www.politsei.ee/et/teenused/isikut-toendavad-dokumendid/id-kaart/taiskasvanule/oluline-info-taiskasvanule-id-kaardi-taotlejale.dot#post;E-post;;;;
PPA-012;https://www.politsei.ee/et/teenused/isikut-toendavad-dokumendid/eesti-kodaniku-pass/taiskasvanule/oluline-info-passitaotlejale.dot#epost;E-post;;;;
PPA-013;https://www.politsei.ee/et/teenused/isikut-toendavad-dokumendid/elamisloakaart/taiskasvanule/;E-post;;;200;
PPA-014;https://www.politsei.ee/et/teenused/isikut-toendavad-dokumendid/digi-id/;E-post;;;30;
PPA-015;https://apply.e-estonia.com/;E-iseteenindus;;;5299;
PPA-015;https://www.politsei.ee/et/teenused/isikut-toendavad-dokumendid/e-residendi-digi-id/;E-post;;;;
PPA-016;https://www.politsei.ee/et/teenused/isikut-toendavad-dokumendid/mobiil-id/;E-iseteenindus;;;;
PPA-017;https://www.politsei.ee/et/teenused/e-paringud/elamisoigusetaotlus/;E-iseteenindus;;;1383;
PPA-018;https://www.politsei.ee/et/teenused/e-paringud/id-kaardi-ja-passi-taotlus/;E-iseteenindus;;;20867;
PPA-019;https://www.politsei.ee/et/teenused/e-paringud/elamisloa-taotlus/;E-iseteenindus;;;;
PPA-020;https://www.politsei.ee/et/teenused/e-paringud/elamisluba/;E-iseteenindus;;;38043;
PPA-021;https://www.politsei.ee/et/teenused/e-paringud/elamisoigus/;E-iseteenindus;;;;
PPA-022;https://www.politsei.ee/et/teenused/e-paringud/viisakleebise-kehtivuse-kontroll.dot;E-iseteenindus;;;252;
PPA-023;https://www.politsei.ee/et/teenused/e-paringud/luhiajalise-eestis-tootamise-registreerimise-kontroll.dot;E-iseteenindus;;;;
PPA-024;https://www.politsei.ee/et/teenused/eestis-tootamine/luhiajalise-tootamise-registreerimine/;E-post;;;350;
PPA-025;https://www.politsei.ee/et/teenused/eesti-kodakondsus/;E-post;;;;
PPA-026;https://www.politsei.ee/et/teenused/eesti-kodakondsus/kodakondsusest-vabastamine/index.dot;E-post;;;;
PPA-027;https://www.politsei.ee/et/teenused/eesti-kodakondsus/kodakondsuse-taastamine/index.dot;E-post;;;;
PPA-028;https://www.politsei.ee/et/teenused/merereostustorje/;E-post;;;;
PPA-029;https://www.politsei.ee/et/teenused/politseile-avalduse-esitamine.dot;E-post;;;;
PPA-030;https://www.politsei.ee/et/teenused/rabis/;E-iseteenindus;;;6605;
PPA-031;https://www.politsei.ee/et/teenused/e-teenused/index.dot;E-post;;;;
PPA-032;https://www.politsei.ee/et/teenused/vihjetelefonid-ja-meiliaadressid.dot;E-post;;;;
PPA-033;https://www.politsei.ee/et/kontakt/tagasiside.dot;E-iseteenindus;;;;
PPA-033;https://www.politsei.ee/et/teenused/vihjetelefonid-ja-meiliaadressid.dot;E-post;;;106;
PPA-034;https://www.eestipiir.ee/yphis/index.action?request_locale=etja;E-iseteenindus;;;502077;
PPA-035;www.piiriveekogu.ee;E-iseteenindus;;;5545;
PPA-035;www.piiriveekogu.ee;Nutirakendus;;;;
PPA-036;https://www.politsei.ee/et/teenused/elamisluba/;E-post;;;100;
PPA-037;https://www.politsei.ee/et/teenused/elamisoigused/;E-post;;;;
PPA-038;https://www.politsei.ee/et/teenused/e-paringud/dokumendi-kehtivuse-kontroll/;E-iseteenindus;;;169080;
PPA-039;https://www.politsei.ee/et/teenused/tegevuste-kooskolastamine/avaliku-koosoleku-korraldamise-teade.dot;E-post;;;;
PPA-040;https://www.politsei.ee/et/organisatsioon/politseis-registreeritud-avalikud-koosolekud/;E-iseteenindus;;;;
PPA-041;https://www.politsei.ee/et/teenused/vihjetelefonid-ja-meiliaadressid.dot;E-post;;;;
